//Timecyc from 1090374517a(AkinaCS)
//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
9 9 7	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	0.00 0.40 0.40 200 100 0	700.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//6AM
13 13 13	128 128 128	255 255 255	39 128 128	128 83 86	255 128 0	0 0 0	0 0.70 0.50 200 100 0	800.00 100.00 1.00 17 13 9	26 56 104	89 73 76 128	50 128 128 128	40 64 64 64	255 80 0
//7AM
20 19 0	192 192 192	255 255 255	144 144 144 250 194 135	255 150 13	255 128 64	0.00 1.00 0.50 140 50 75	1000.00 100.00 0.30 120 40 40	183 102 69	180 144 85 128	40 173 106 60	40 78 92 99	255 80 0
//Midday
23 22 23	153 153 153	255 255 255	72 72 72	163 165 157	255 208 147	255 128 61	0.00 1.00 0.00 225 25 190	1200.00 100.00 0.00 81 127 255	8 8 8	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//7PM
24 23 24	143 143 143	255 255 255	64 64 64	143 145 137 255 188 147	255 128 64	0.00 1.00 0.50 200 40 30	1000.00 100.00 0.30 49 37 25	0 0 0	145 153 198 192	75 128 128 128	75 64 64 255	255 0 0
//8PM
24 12 3	192 192 192	255 255 255	32 53 82	216 123 39	255 208 147	255 128 64	0.00 1.00 0.50 200 40 30	800.00 100.00 0.30 49 37 25	153 63 41	204 113 68 198	75 153 63 25	72 64 64 64	255 80 0
//10PM
21 20 20	210 194 182	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	0.00 1.00 0.30 160 100 0	600.00 10.00 1.00 70 27 10	15 11 34	32 32 48 64	255 209 143 84	255 76 51 0	255 90 0
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 6	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	600.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//5AM
9 9 7	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	700.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//6AM
13 13 13	128 128 128	255 255 255	39 46 64	99 83 86	255 128 0	0 0 0	0 0.70 0.50 200 100 0	800.00 100.00 1.40 17 13 9	26 56 104	89 73 76 128	50 128 128 128	40 64 64 64	255 80 0
//7AM
20 19 0	192 192 192	255 255 255	81 110 149 200 144 85	255 150 13	255 128 64	8.40 1.00 0.50 140 50 75	1000.00 100.00 0.30 120 40 40	183 102 69	180 144 85 128	40 173 106 60	40 78 92 99	255 80 0
//Midday
46 45 46	153 153 153	255 255 255	64 116 127	163 165 157	255 208 147	255 128 64	1.70 1.00 0.00 225 25 190	1200.00 100.00 0.00 81 127 255	255 255 255	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//7PM
46 45 46	153 153 153	255 255 255	44 96 107	123 125 117	255 208 147	255 128 64	3.10 1.00 0.50 200 40 30	1000.00 100.00 0.30 49 37 25	192 212 219	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//8PM
24 12 3	192 192 192	255 255 255	32 53 82	216 123 39	255 208 147	255 128 64	3.10 1.00 0.50 200 40 30	800.00 100.00 0.30 49 37 25	153 63 41	204 113 68 198	75 153 63 25	72 64 64 64	255 80 0
//10PM
21 20 20	210 194 182	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	1.00 1.00 0.30 160 100 0	600.00 10.00 1.00 70 27 10	15 11 34	32 32 48 64	255 209 143 84	255 76 51 0	255 90 0
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 6	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	600.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//5AM
9 9 7	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	700.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//6AM
13 13 13	128 128 128	255 255 255	39 46 64	99 83 86	255 128 0	0 0 0	0 0.70 0.50 200 100 0	800.00 100.00 1.40 17 13 9	26 56 104	89 73 76 128	50 128 128 128	40 64 64 64	255 80 0
//7AM
20 19 0	192 192 192	255 255 255	81 110 149 200 144 85	255 150 13	255 128 64	8.40 1.00 0.50 140 50 75	1000.00 100.00 0.30 120 40 40	183 102 69	180 144 85 128	40 173 106 60	40 78 92 99	255 80 0
//Midday
46 45 46	153 153 153	255 255 255	64 116 127	163 165 157	255 208 147	255 128 64	1.70 1.00 0.00 225 25 190	1200.00 100.00 0.00 81 127 255	255 255 255	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//7PM
46 45 46	153 153 153	255 255 255	44 96 107	123 125 117	255 208 147	255 128 64	3.10 1.00 0.50 200 40 30	1000.00 100.00 0.30 49 37 25	192 212 219	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//8PM
24 12 3	192 192 192	255 255 255	32 53 82	216 123 39	255 208 147	255 128 64	3.10 1.00 0.50 200 40 30	800.00 100.00 0.30 49 37 25	153 63 41	204 113 68 198	75 153 63 25	72 64 64 64	255 80 0
//10PM
21 20 20	210 194 182	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	1.00 1.00 0.30 160 100 0	600.00 10.00 1.00 70 27 10	15 11 34	32 32 48 64	255 209 143 84	255 76 51 0	255 90 0
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 6	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	0.00 0.40 0.40 200 100 0	600.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//5AM
9 9 7	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	0.00 0.40 0.40 200 100 0	700.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//6AM
13 13 13	128 128 128	255 255 255	39 128 128	128 83 86	255 128 0	0 0 0	0 0.70 0.50 200 100 0	800.00 100.00 1.00 17 13 9	26 56 104	89 73 76 128	50 128 128 128	40 64 64 64	255 80 0
//7AM
20 19 0	192 192 192	255 255 255	144 144 144 250 194 135	255 150 13	255 128 64	0.00 1.00 0.50 140 50 75	1000.00 100.00 0.30 120 40 40	183 102 69	180 144 85 128	40 173 106 60	40 78 92 99	255 80 0
//Midday
23 22 23	153 153 153	255 255 255	72 72 72	163 165 157	255 208 147	255 128 61	0.00 1.00 0.00 225 25 190	1200.00 100.00 0.00 81 127 255	8 8 8	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//7PM
24 23 24	143 143 143	255 255 255	64 64 64	143 145 137 255 188 147	255 128 64	0.00 1.00 0.50 200 40 30	1000.00 100.00 0.30 49 37 25	0 0 0	145 153 198 192	75 128 128 128	75 64 64 255	255 0 0
//8PM
24 12 3	192 192 192	255 255 255	32 53 82	216 123 39	255 208 147	255 128 64	0.00 1.00 0.50 200 40 30	800.00 100.00 0.30 49 37 25	153 63 41	204 113 68 198	75 153 63 25	72 64 64 64	255 80 0
//10PM
21 20 20	210 194 182	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	0.00 1.00 0.30 160 100 0	600.00 10.00 1.00 70 27 10	15 11 34	32 32 48 64	255 209 143 84	255 76 51 0	255 90 0
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 6	128 90 50	255 255 255	0 4 12	0 2 4	255 135 6	5 0 0	0.00 0.40 0.40 200 100 0	200.00 10.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//5AM
9 9 7	128 90 50	255 255 255	0 4 12	0 2 4	255 135 6	5 0 0	0.00 0.40 0.40 200 100 0	250.00 10.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//6AM
13 13 13	128 128 128	255 255 255	19 64 64	64 42 43	255 128 0	0 0 0	0 0.70 0.50 200 100 0	350.00 10.00 1.00 17 13 9	8 8 8	89 73 76 128	50 128 128 128	40 64 64 64	255 80 0
//7AM
20 19 0	192 192 192	255 255 255	72 72 72 125 97 68	255 150 13	255 128 64	0.00 1.00 0.50 140 50 75	400.00 10.00 0.30 120 40 40	8 8 8	180 144 85 128	40 173 106 60	40 78 92 99	255 80 0
//Midday
23 22 23	153 153 153	255 255 255	72 72 72	163 165 157	255 208 147	255 128 61	0.00 1.00 0.00 225 25 190	450.00 10.00 0.00 81 127 255	8 8 8	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//7PM
24 23 24	143 143 143	255 255 255	64 64 64	143 145 137 255 188 147	255 128 64	0.00 1.00 0.50 200 40 30	400.00 10.00 0.30 49 37 25	0 0 0	145 153 198 192	75 128 128 128	75 64 64 255	255 0 0
//8PM
24 12 3	192 192 192	255 255 255	32 53 82	216 123 39	255 208 147	255 128 64	0.00 1.00 0.50 200 40 30	250.00 10.00 0.30 49 37 25	123 33 11	204 113 68 198	75 153 63 25	72 64 64 64	255 80 0
//10PM
21 20 20	210 194 182	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	0.00 1.00 0.30 160 100 0	200.00 10.00 1.00 70 27 10	15 11 34	32 32 48 64	255 209 143 84	255 76 51 0	255 90 0
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 6	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	600.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//5AM
9 9 7	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	700.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//6AM
13 13 13	128 128 128	255 255 255	39 46 64	99 83 86	255 128 0	0 0 0	0 0.70 0.50 200 100 0	800.00 100.00 1.40 17 13 9	26 56 104	89 73 76 128	50 128 128 128	40 64 64 64	255 80 0
//7AM
20 19 0	192 192 192	255 255 255	81 110 149 200 144 85	255 150 13	255 128 64	8.40 1.00 0.50 140 50 75	1000.00 100.00 0.30 120 40 40	183 102 69	180 144 85 128	40 173 106 60	40 78 92 99	255 80 0
//Midday
46 45 46	153 153 153	255 255 255	6 64 115	33 147 179	255 208 147	255 128 64	1.70 1.00 0.00 225 25 190	1200.00 100.00 0.00 81 127 255	255 255 255	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//7PM
46 45 46	153 153 153	255 255 255	6 64 115	33 147 179	255 208 147	255 128 64	3.10 1.00 0.50 200 40 30	1000.00 100.00 0.30 49 37 25	192 212 219	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//8PM
24 12 3	192 192 192	255 255 255	238 124 181	242 160 85	255 225 186	255 128 64	3.10 1.00 0.50 200 40 30	800.00 100.00 0.30 49 37 25	153 63 41	204 113 68 198	75 153 63 25	72 64 64 64	255 80 0
//10PM
21 20 20	210 194 182	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	1.00 1.00 0.30 160 100 0	600.00 10.00 1.00 70 27 10	15 11 34	32 32 48 64	255 209 143 84	255 76 51 0	255 90 0
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
8 8 6	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	600.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//5AM
9 9 7	128 90 50	255 255 255	0 7 23	0 4 8	255 135 6	5 0 0	1.00 0.40 0.40 200 100 0	700.00 100.00 1.00 5 5 5	10 10 10	32 32 48 154	127 70 70 70	127 0 0 0	255 0 0
//6AM
13 13 13	128 128 128	255 255 255	39 46 64	99 83 86	255 128 0	0 0 0	0 0.70 0.50 200 100 0	800.00 100.00 1.40 17 13 9	26 56 104	89 73 76 128	50 128 128 128	40 64 64 64	255 80 0
//7AM
20 19 0	192 192 192	255 255 255	81 110 149 200 144 85	255 150 13	255 128 64	8.40 1.00 0.50 140 50 75	1000.00 100.00 0.30 120 40 40	183 102 69	180 144 85 128	40 173 106 60	40 78 92 99	255 80 0
//Midday
46 45 46	153 153 153	255 255 255	6 64 115	33 147 179	255 208 147	255 128 64	1.70 1.00 0.00 225 25 190	1200.00 100.00 0.00 81 127 255	255 255 255	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//7PM
46 45 46	153 153 153	255 255 255	6 64 115	33 147 179	255 208 147	255 128 64	3.10 1.00 0.50 200 40 30	1000.00 100.00 0.30 49 37 25	192 212 219	145 153 198 192	127 128 128 128	127 64 64 64	255 255 0
//8PM
24 12 3	192 192 192	255 255 255	238 124 181	242 160 85	255 225 186	255 128 64	3.10 1.00 0.50 200 40 30	800.00 100.00 0.30 49 37 25	153 63 41	204 113 68 198	75 153 63 25	72 64 64 64	255 80 0
//10PM
21 20 20	210 194 182	255 255 255	137 100 84	60 50 52	255 128 0	5 8 0	1.00 1.00 0.30 160 100 0	600.00 10.00 1.00 70 27 10	15 11 34	32 32 48 64	255 209 143 84	255 76 51 0	255 90 0
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 21	137 137 137	255 255 255	55 55 55	55 55 55	255 255 0	5 0 0	1.00 1.00 1.00 50 100 0	150.00 -111.00 1.00 30 20 0	3 3 3	38 38 55 240	255 64 64 64	255 56 38 0	0 12 0
//5AM
21 21 21	137 137 137	255 255 255	105 102 82	105 102 82	255 128 0	255 0 0	0.00 1.00 1.00 50 100 0	150.00 -111.00 1.00 70 27 10	50 43 36	53 62 68 240	255 64 64 64	255 56 38 0	0 12 0
//6AM
21 21 21	137 137 137	255 255 255	112 109 89	112 109 89	255 128 0	255 128 0	8.40 1.00 0.00 50 100 0	150.00 -111.00 0.80 100 34 25	120 92 88	185 160 160 192	255 64 64 64	255 56 32 0	0 12 0
//7AM
21 21 21	137 137 137	255 255 255	120 117 96	120 117 96	0 0 0	0 0 0	0.00 1.00 0.00 50 50 0	150.00 -111.00 0.50 120 40 40	159 142 106	145 170 170 230	255 64 64 64	255 99 89 77	0 12 0
//Midday
11 11 11	137 137 137	255 255 255	166 163 140	166 163 140	0 0 0	0 0 0	0.00 1.00 0.00 50 0 0	150.00 -111.00 1.00 120 100 100	180 255 255	45 90 90 240	255 64 44 33	255 99 99 77	0 44 0
//7PM
21 21 21	137 137 137	255 255 255	97 94 78	97 94 78	255 128 0	255 0 0	0.00 1.00 1.00 50 40 0	150.00 -111.00 0.80 120 40 40	200 123 96	98 95 87 240	255 64 64 64	255 99 99 99	0 255 0
//8PM
21 21 21	137 137 137	255 255 255	87 84 69	87 84 69	255 128 0	155 0 0	2.00 1.00 1.00 50 60 0	150.00 -111.00 1.00 120 40 40	0 0 0	67 67 67 240	255 64 64 64	255 56 38 0	0 255 0
//10PM
21 21 21	137 155 33	255 255 255	55 55 55	55 55 55	255 5 8	5 8 0	1.00 1.00 1.00 50 100 0	150.00 -111.00 1.00 70 27 10	0 0 0	67 67 62 240	255 64 64 64	255 56 38 0	0 0 0
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1.00 1.00 1.00 200 100 0	300.00 -200.00 1.00 30 20 0	0 0 0	59 68 77 12	255 104 136 83	255 24 76 16	255 0 0
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0.00 1.00 1.00 200 100 0	300.00 -200.00 1.00 70 27 10	0 0 0	59 68 77 12	255 94 141 95	255 0 70 20	255 0 0
//6AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.40 0.90 0.90 200 100 0	300.00 -200.00 0.90 100 34 25	0 0 0	62 72 77 12	255 124 174 110	255 0 64 20	255 0 100
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.50 0.70 0.80 80 80 0	300.00 -200.00 0.80 120 40 40	0 0 0	107 117 122 12	255 124 153 104	255 0 48 20	255 0 0
//Midday
21 21 21	186 186 186	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	1.00 0.50 0.70 80 50 120	300.00 -200.00 0.70 120 100 100	0 0 0	141 141 140 12	255 124 143 109	255 0 51 24	255 0 0
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.50 1.00 1.00 80 50 0	300.00 -200.00 0.90 120 40 40	0 0 0	116 135 144 12	255 124 139 85	255 10 46 22	255 0 0
//8PM
21 21 21	167 198 223	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2.00 1.00 1.00 80 80 0	300.00 -200.00 1.00 120 40 40	0 0 0	132 176 189 12	255 63 124 99	255 0 87 20	255 0 0
//10PM
21 21 21	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1.00 1.00 1.00 200 100 0	300.00 -200.00 1.00 70 27 10	0 0 0	161 176 189 12	255 124 124 91	255 0 85 20	255 0 0
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
0 0 0	166 166 166	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 41	255 64 64 64	0 0 0
//5AM
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	65 85 65 147	255 64 64 43	255 73 69 64	0 0 0
//6AM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//7AM
0 0 0	180 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 46	255 65 64 64	0 0 0
//Midday
8 2 4	22 22 22	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 87 64 85	255 64 33 33	0 0 0
//7PM
7 9 2	54 55 55	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 44 64 87	255 99 99 99	0 0 0
//8PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//10PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 0.40 0.50 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 96 92 64	0 0 0
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 61 53 30	255 64 64 64	0 0 0
//5AM
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 73 80	0 0 0
//6AM
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	78.00 50.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 16 64	255 64 64 64	0 0 0
//7AM
0 0 0	133 133 133	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//Midday
0 0 0	0 0 0	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 44 44 44	255 33 64 64	234 0 0
//7PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//8PM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//10PM
0 0 0	190 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 40	0 0 0
//
